id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;domain;task;cntbl_cond;subject;temperature
19;<response><likelihood>85</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;j;ppp;claude-opus-4-1-20250805;0.0
20;<response><likelihood>95</likelihood><confidence>90</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;k;ppp;claude-opus-4-1-20250805;0.0
61;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;a;pmm;claude-opus-4-1-20250805;0.0
62;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;a;pmm;claude-opus-4-1-20250805;0.0
63;<response><likelihood>50</likelihood><confidence>70</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;b;pmm;claude-opus-4-1-20250805;0.0
64;<response><likelihood>50</likelihood><confidence>70</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;b;pmm;claude-opus-4-1-20250805;0.0
65;<response><likelihood>75</likelihood><confidence>80</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;c;pmm;claude-opus-4-1-20250805;0.0
66;<response><likelihood>75</likelihood><confidence>70</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;c;pmm;claude-opus-4-1-20250805;0.0
67;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;d;pmm;claude-opus-4-1-20250805;0.0
68;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;d;pmm;claude-opus-4-1-20250805;0.0
69;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;e;pmm;claude-opus-4-1-20250805;0.0
70;<response><likelihood>50</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;e;pmm;claude-opus-4-1-20250805;0.0
71;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;f;pmm;claude-opus-4-1-20250805;0.0
72;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;f;pmm;claude-opus-4-1-20250805;0.0
73;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;g;pmm;claude-opus-4-1-20250805;0.0
74;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;g;pmm;claude-opus-4-1-20250805;0.0
75;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;h;pmm;claude-opus-4-1-20250805;0.0
76;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;h;pmm;claude-opus-4-1-20250805;0.0
77;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;i;pmm;claude-opus-4-1-20250805;0.0
78;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;j;pmm;claude-opus-4-1-20250805;0.0
79;<response><likelihood>100</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;j;pmm;claude-opus-4-1-20250805;0.0
80;<response><likelihood>95</likelihood><confidence>90</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;k;pmm;claude-opus-4-1-20250805;0.0
101;<response><likelihood>25</likelihood><confidence>70</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;a;mpm;claude-opus-4-1-20250805;0.0
102;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;a;mpm;claude-opus-4-1-20250805;0.0
103;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;b;mpm;claude-opus-4-1-20250805;0.0
104;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;b;mpm;claude-opus-4-1-20250805;0.0
105;<response><likelihood>75</likelihood><confidence>70</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;c;mpm;claude-opus-4-1-20250805;0.0
106;<response><likelihood>75</likelihood><confidence>70</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;c;mpm;claude-opus-4-1-20250805;0.0
107;<response><likelihood>50</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;d;mpm;claude-opus-4-1-20250805;0.0
108;<response><likelihood>50</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;d;mpm;claude-opus-4-1-20250805;0.0
109;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;e;mpm;claude-opus-4-1-20250805;0.0
110;<response><likelihood>50</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;e;mpm;claude-opus-4-1-20250805;0.0
111;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;f;mpm;claude-opus-4-1-20250805;0.0
112;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;f;mpm;claude-opus-4-1-20250805;0.0
113;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;g;mpm;claude-opus-4-1-20250805;0.0
114;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;g;mpm;claude-opus-4-1-20250805;0.0
115;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;h;mpm;claude-opus-4-1-20250805;0.0
116;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;h;mpm;claude-opus-4-1-20250805;0.0
117;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;i;mpm;claude-opus-4-1-20250805;0.0
118;<response><likelihood>50</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;j;mpm;claude-opus-4-1-20250805;0.0
119;<response><likelihood>100</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;j;mpm;claude-opus-4-1-20250805;0.0
120;<response><likelihood>95</likelihood><confidence>90</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;k;mpm;claude-opus-4-1-20250805;0.0
121;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;a;mmp;claude-opus-4-1-20250805;0.0
122;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;a;mmp;claude-opus-4-1-20250805;0.0
123;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;b;mmp;claude-opus-4-1-20250805;0.0
124;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;b;mmp;claude-opus-4-1-20250805;0.0
125;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;c;mmp;claude-opus-4-1-20250805;0.0
126;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;c;mmp;claude-opus-4-1-20250805;0.0
127;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;d;mmp;claude-opus-4-1-20250805;0.0
128;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;d;mmp;claude-opus-4-1-20250805;0.0
129;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;e;mmp;claude-opus-4-1-20250805;0.0
130;<response><likelihood>50</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;e;mmp;claude-opus-4-1-20250805;0.0
131;<response><likelihood>10</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;f;mmp;claude-opus-4-1-20250805;0.0
132;<response><likelihood>25</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;f;mmp;claude-opus-4-1-20250805;0.0
133;<response><likelihood>25</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;g;mmp;claude-opus-4-1-20250805;0.0
134;<response><likelihood>25</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;g;mmp;claude-opus-4-1-20250805;0.0
135;<response><likelihood>10</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;h;mmp;claude-opus-4-1-20250805;0.0
136;<response><likelihood>25</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;h;mmp;claude-opus-4-1-20250805;0.0
137;<response><likelihood>0</likelihood><confidence>95</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;i;mmp;claude-opus-4-1-20250805;0.0
138;<response><likelihood>50</likelihood><confidence>75</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;j;mmp;claude-opus-4-1-20250805;0.0
139;<response><likelihood>50</likelihood><confidence>85</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;j;mmp;claude-opus-4-1-20250805;0.0
140;<response><likelihood>95</likelihood><confidence>90</confidence></response>;N/A;N/A;numeric-conf;unspecified;collider;abs_alnum_10;k;mmp;claude-opus-4-1-20250805;0.0
161;Message(id='msg_01RDWyVoQubwXwnq1v29bRaH', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;a;ppp;claude-opus-4-1-20250805;0.0
162;Message(id='msg_01WGXgppR4mKWDbur8EvXU5K', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;a;ppp;claude-opus-4-1-20250805;0.0
163;Message(id='msg_01H1Ae3vDDyCpnFJao2JHt5u', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=426, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;b;ppp;claude-opus-4-1-20250805;0.0
164;Message(id='msg_01WLNFKCtfdQQg9gV9bPdC89', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=424, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;b;ppp;claude-opus-4-1-20250805;0.0
165;Message(id='msg_01Srkr2p56diRMS8CCo87qGj', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;c;ppp;claude-opus-4-1-20250805;0.0
166;Message(id='msg_01BYUAU4jFgGitCuT9QHHHsb', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;c;ppp;claude-opus-4-1-20250805;0.0
167;Message(id='msg_01KgQD2Z42Pt79EsvsXCtEPz', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=425, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;d;ppp;claude-opus-4-1-20250805;0.0
168;Message(id='msg_01NEeUvLiWPHr5SwBxX96FdC', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=425, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;d;ppp;claude-opus-4-1-20250805;0.0
169;Message(id='msg_01DaVRr6aTku31an66ZpSaf4', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=425, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;e;ppp;claude-opus-4-1-20250805;0.0
170;Message(id='msg_01SUTAB6ZuNJsbYYbVJ8heQo', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=425, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;e;ppp;claude-opus-4-1-20250805;0.0
171;Message(id='msg_01F4HmwSStSNjYdqigDZ3Ptx', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;f;ppp;claude-opus-4-1-20250805;0.0
172;Message(id='msg_01HveujH8gMnkJMAgDSmSHGy', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;f;ppp;claude-opus-4-1-20250805;0.0
173;Message(id='msg_01KeJTL1phqtrtVzen9VaSGz', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=426, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;g;ppp;claude-opus-4-1-20250805;0.0
174;Message(id='msg_01DwUhU6oeWAP6JPDmQKemJv', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=424, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;g;ppp;claude-opus-4-1-20250805;0.0
175;Message(id='msg_01FHZjGp5TwEE4BgrbqcSrFh', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;h;ppp;claude-opus-4-1-20250805;0.0
176;Message(id='msg_018Dn1KVKGzWWMvNGVUv91Ct', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;h;ppp;claude-opus-4-1-20250805;0.0
177;Message(id='msg_01PJ19PzC3DjEJe4djTsq3Y5', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;i;ppp;claude-opus-4-1-20250805;0.0
178;Message(id='msg_01PH2nRuracuivvzH8S5yiZg', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;j;ppp;claude-opus-4-1-20250805;0.0
179;Message(id='msg_01DF7ZsTYedg4xisxQaHBLrM', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;j;ppp;claude-opus-4-1-20250805;0.0
180;Message(id='msg_019puZF1YDSBpz3sBj3r8T15', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=436, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;k;ppp;claude-opus-4-1-20250805;0.0
221;Message(id='msg_01SarCjoWAer6cmgy5VxUvzx', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=437, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;a;pmm;claude-opus-4-1-20250805;0.0
222;Message(id='msg_01J8GqcdTdXBaYri5wvRYYff', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=437, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;a;pmm;claude-opus-4-1-20250805;0.0
223;Message(id='msg_01GTvrf5PFFaZjKq9RoPTzbN', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=427, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;b;pmm;claude-opus-4-1-20250805;0.0
224;Message(id='msg_013xTJGfUZwq7TQfoG84DSjE', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=425, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;b;pmm;claude-opus-4-1-20250805;0.0
225;Message(id='msg_01SBj9T9nANS95TdBNpKeKWj', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=437, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;c;pmm;claude-opus-4-1-20250805;0.0
226;Message(id='msg_01Dt6Ni4gPDGxhcUTFtmhE6u', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=437, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;c;pmm;claude-opus-4-1-20250805;0.0
227;Message(id='msg_01DuCLXDTCMDhPb7pMvcQLXu', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=426, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;d;pmm;claude-opus-4-1-20250805;0.0
228;Message(id='msg_01MqxUed4BP6ScppXjHjjFNz', content=[], model='claude-opus-4-1-20250805', role='assistant', stop_reason='refusal', stop_sequence=None, type='message', usage=Usage(cache_creation_input_tokens=0, cache_read_input_tokens=0, input_tokens=426, output_tokens=4, server_tool_use=None, service_tier='standard', cache_creation={'ephemeral_5m_input_tokens': 0, 'ephemeral_1h_input_tokens': 0}));N/A;N/A;numeric-conf;unspecified;collider;abs_all_10;d;pmm;claude-opus-4-1-20250805;0.0
