id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;domain;task;cntbl_cond;subject;temperature
293;<response><likelihood>0</likelihood><confidence>90</confidence></response>;low;low;numeric-conf;overloaded;collider;soc_ovl_de=econ;g;mmp;gpt-5;0.0
294;<response><likelihood>0</likelihood><confidence>95</confidence></response>;low;low;numeric-conf;overloaded;collider;soc_ovl_de=econ;g;mmp;gpt-5;0.0
295;<response><likelihood>15</likelihood><confidence>70</confidence></response>;low;low;numeric-conf;overloaded;collider;soc_ovl_de=econ;h;mmp;gpt-5;0.0
296;<response><likelihood>10</likelihood><confidence>75</confidence></response>;low;low;numeric-conf;overloaded;collider;soc_ovl_de=econ;h;mmp;gpt-5;0.0
297;<response><likelihood>15</likelihood><confidence>70</confidence></response>;low;low;numeric-conf;overloaded;collider;soc_ovl_de=econ;i;mmp;gpt-5;0.0
298;<response><likelihood>75</likelihood><confidence>60</confidence></response>;low;low;numeric-conf;overloaded;collider;soc_ovl_de=econ;j;mmp;gpt-5;0.0
299;<response><likelihood>85</likelihood><confidence>80</confidence></response>;low;low;numeric-conf;overloaded;collider;soc_ovl_de=econ;j;mmp;gpt-5;0.0
300;<response><likelihood>96</likelihood><confidence>92</confidence></response>;low;low;numeric-conf;overloaded;collider;soc_ovl_de=econ;k;mmp;gpt-5;0.0
321;<response><likelihood>30</likelihood><confidence>35</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;a;ppp;gpt-5;0.0
322;<response><likelihood>30</likelihood><confidence>30</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;a;ppp;gpt-5;0.0
323;<response><likelihood>50</likelihood><confidence>40</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;b;ppp;gpt-5;0.0
324;<response><likelihood>50</likelihood><confidence>35</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;b;ppp;gpt-5;0.0
325;<response><likelihood>97</likelihood><confidence>90</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;c;ppp;gpt-5;0.0
326;<response><likelihood>85</likelihood><confidence>75</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;c;ppp;gpt-5;0.0
327;<response><likelihood>50</likelihood><confidence>40</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;d;ppp;gpt-5;0.0
328;<response><likelihood>50</likelihood><confidence>30</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;d;ppp;gpt-5;0.0
329;<response><likelihood>50</likelihood><confidence>20</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;e;ppp;gpt-5;0.0
330;<response><likelihood>45</likelihood><confidence>25</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;e;ppp;gpt-5;0.0
331;<response><likelihood>5</likelihood><confidence>65</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;f;ppp;gpt-5;0.0
332;<response><likelihood>10</likelihood><confidence>70</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;f;ppp;gpt-5;0.0
333;<response><likelihood>15</likelihood><confidence>30</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;g;ppp;gpt-5;0.0
334;<response><likelihood>20</likelihood><confidence>30</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;g;ppp;gpt-5;0.0
335;<response><likelihood>10</likelihood><confidence>70</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;h;ppp;gpt-5;0.0
336;<response><likelihood>0</likelihood><confidence>95</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;h;ppp;gpt-5;0.0
337;<response><likelihood>10</likelihood><confidence>70</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;i;ppp;gpt-5;0.0
338;<response><likelihood>80</likelihood><confidence>65</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;j;ppp;gpt-5;0.0
339;<response><likelihood>80</likelihood><confidence>70</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;j;ppp;gpt-5;0.0
340;<response><likelihood>98</likelihood><confidence>95</confidence></response>;low;low;numeric-conf;overloaded;collider;weath_ovl_de=econ;k;ppp;gpt-5;0.0
